TaxID,Species_Name
1718264,Zygostates dasyrhiza
1718815,Acianthera punctatiflora
1718816,Phymatidium aquinoi
1718819,Phymatidium geiselii
1718821,Phymatidium mellobarretoi
1729735,Cleisostoma subulatum
1729941,Andinia lynniana
1732403,Encyclia advena
1732404,Encyclia alboxanthina
1732406,Encyclia andrichii
1732407,Encyclia argentinensis
1732409,Encyclia bohnkiana
1732410,Encyclia bracteata
1732411,Encyclia bragancae
1732412,Encyclia caximboensis
1732413,Encyclia chapadensis
1732414,Encyclia correllii
1732415,Encyclia duveenii
1732416,Encyclia flabellata
1732417,Encyclia fowliei
1732418,Encyclia gallopavina
1732419,Encyclia gonzalezii
1732420,Encyclia inaguensis
1732421,Encyclia ivonae
1732423,Encyclia mapuerae
1732424,Encyclia microtos
1732425,Encyclia oliveirana
1732427,Encyclia pauciflora
1732429,Encyclia phoenicea
1732430,Encyclia plicata
1732431,Encyclia replicata
1732432,Encyclia rufa
1732433,Encyclia sclerocladia
1732434,Encyclia seidelii
1732435,Encyclia spiritusanctensis
1732436,Encyclia thienii
1732437,Encyclia unaensis
1732438,Encyclia viridiflora
1732439,Encyclia xerophytica
1735040,Catasetum collare
1735041,Catasetum juruenense
1735042,Catasetum macrocarpum
1735043,Catasetum meeae
1735044,Clowesia russelliana
1735045,Cycnoches aureum
1735046,Cycnoches barthiorum
1735047,Cycnoches chlorochilon
1735049,Cycnoches dianae
1735050,Cycnoches guttulatum
1735051,Cycnoches haagii
1735052,Cycnoches herrenhusanum
1735053,Cycnoches pentadactylon
1735054,Cycnoches peruvianum
1735056,Cycnoches suarezii
1735058,Grammatophyllum measuresianum
1735059,Mormodes ephippilabia
1735060,Mormodes punctata
1737059,Liparis sasakii
1737623,Phaius australis
1743177,Dendrochilum apoense
1743178,Dendrochilum auriculare
1743179,Dendrochilum convallariiforme
1743181,Dendrochilum septemnervium
1743182,Dendrochilum tortile
1748860,Bulbophyllum tuberculatum
1748862,Drymoanthus adversus
1748863,Bulbophyllum pygmaeum
1752862,Bletia antillana
1758734,Pecteilis radiata
1759435,Crepidium bancanoides
1770535,Calanthe striata
1775367,Catasetum bertioguense
1775368,Catasetum blackii
1775369,Catasetum callosum
1775370,Catasetum cernuum
1775372,Catasetum complanatum
1775373,Catasetum denticulatum
1775374,Catasetum discolor
1775375,Catasetum galeritum
1775376,Catasetum gladiatorium
1775377,Catasetum gnomus
1775378,Catasetum hopkinsonianum
1775379,Catasetum lanciferum
1775380,Catasetum osakadianum
1775381,Catasetum pileatum
1775382,Catasetum purum
1775383,Catasetum rodigasianum
1775384,Catasetum rooseveltianum
1775385,Catasetum sanguineum
1775386,Catasetum spitzii
1775387,Catasetum stenoglossum
1775388,Catasetum viridiflavum
1775389,Clowesia amazonica
1775390,Cyrtopodium holstii
1775391,Cyrtopodium virescens
1775392,Grobya cipoensis
1775393,Grobya fascifera
1778003,Clowesia rosea
1778004,Dressleria severiniana
1778005,Galeandra leptoceras
1778006,Mormodes tigrina
1793802,Adenochilus gracilis
1793815,Earina mucronata
1793835,Orthoceras novae zeelandiae
1793838,Caladenia variegata
1795513,Cheirostylis takeoi
1795514,Cystorchis luzonensis
1795516,Goodyera hemsleyana
1795517,Goodyera henryi
1795518,Goodyera kwangtungensis
1795520,Goodyera nankoensis
1795522,Goodyera robusta
1795523,Goodyera rubicunda
1795524,Goodyera seikomontana
1795525,Goodyera thailandica
1795526,Goodyera wolongensis
1795527,Goodyera yamiana
1795528,Goodyera yunnanensis
1795530,Cheirostylis merrillii
1795531,Cheirostylis tabiyahanensis
1795532,Hetaeria affinis
1795533,Hetaeria youngsayei
1795534,Hylophila nipponica
1795536,Macodes dendrophila
1795537,Myrmechis philippinensis
1795538,Myrmechis pumila
1795539,Odontochilus elwesii
1795540,Orchipedum wenzelii
1795541,Rhomboda abbreviata
1795542,Rhomboda petelottii
1795543,Vrydagzynea albida
1795544,Vrydagzynea weberi
1795545,Zeuxine affinis
1795546,Zeuxine odorata
1798034,Anoectochilus elatus
1799716,Laelia aurea
1799717,Laelia eyermaniana
1799718,Laelia elata
1799719,Laelia moyobambae
1811904,Rhipidoglossum montanum
1811906,Microcoelia moreauae
1811908,Stolzia repens
1811914,Tridactyle anthomaniaca
1811915,Malaxis weberbaueriana
1811916,Disperis reichenbachiana
1811917,Angraecum humile
1812019,Nervilia adolphi
1813109,Aerangis brachycarpa
1813120,Bulbophyllum maximum
1813478,Liparis bowkeri
1814005,Thecopus maingayi
1827164,Herminium gracile
1827165,Herminium oxysepalum
1827166,Herminium handelii
1827167,Herminium humidicola
1827168,Habenaria aitchisonii
1827169,Herminium chloranthum
1827170,Herminium coiloglossum
1827171,Peristylus duthiei
1827172,Herminium glossophyllum
1827174,Herminium jaffreyanum
1827176,Herminium kamengense
1827177,Herminium longilobatum
1827178,Herminium mackinonii
1827179,Herminium macrophyllum
1827181,Herminium quinquelobum
1827182,Herminium yunnanense
1827183,Peristylus affinis
1827184,Herminium fallax
1841637,Paphiopedilum thaianum
1844057,Coelogyne assamica
1844058,Coelogyne lawrenceana
1844059,Coelogyne pachystachya
1844060,Coelogyne pulverula
1844061,Coelogyne schilleriana
1844062,Coelogyne schultesii
1855353,Agrostophyllum brevipes
1855354,Agrostophyllum callosum
1855355,Coelogyne pantlingii
1855357,Conchidium muscicola
1855359,Pholidota protracta
1867935,Lycaste macrobulbon
1867936,Xylobium foveatum
1878991,Catasetum integerrimum
1880634,Beloglottis mexicana
1880636,Physogyne gonzalezii
1880637,Kionophyton sawyeri
1880638,Schiedeella garayana
1880639,Schiedeella romeroana
1880642,Schiedeella wercklei
1880643,Schiedeella affinis
1891300,Cremastra aphylla
1891303,Ephippianthus sawadanus
1891304,Ephippianthus sachalinensis
1891305,Govenia utriculata
1891306,Oreorchis erythrochrysea
1891307,Oreorchis fargesii
1891308,Yoania flava
1891309,Yoania amagiensis
1891902,Brasolia caloglossa
1891903,Brasolia cattleya
1891904,Sobralia lancea
1891905,Sobralia maduroi
1891906,Brasolia roezlii
1891907,Sobralia rogersiana
1891909,Sobralia tricolor
1891910,Sobralia undatocarinata
1891911,Sobralia violacea
1891912,Sobralia withneri
1892230,Sobralia gloriosa
1895568,Acianthera quisqueyana
1898888,Bryobium pudicum
1898889,Callostylis rigida
1898890,Campanulorchis thao
1898891,Cephalanthera alpicola
1898892,Cheirostylis chinensis
1898893,Cryptochilus sanguineus
1898894,Eria cristata
1898895,Galeola faberi
1898896,Monomeria barbata
1898897,Mycaranthes pannea
1898898,Neottia smithiana
1898899,Odontochilus clarkei
1898965,Diplomeris pulchella
1905221,Aeranthes aemula
1905222,Angraecum amplexicaule
1905223,Angraecum ankeranense
1905224,Angraecum appendiculoides
1905225,Angraecum baronii
1905236,Angraecum pinifolium
1905238,Angraecum chaetopodum
1905239,Angraecum compactum
1905240,Angraecum cordemoyi
1905241,Angraecum danguyanum
1905242,Angraecum dasycarpum
1905243,Angraecum drouhardii
1905244,Angraecum dryadum
1905245,Angraecum filicornu
1905246,Angraecum lecomtei
1905247,Angraecum letouzeyi
1905248,Angraecum madagascariense
1905250,Angraecum moratii
1905251,Angraecum musculiferum
1905252,Angraecum nanum
1905253,Angraecum oblongifolium
1905254,Angraecum ochraceum
1905255,Angraecum palmicola
1905256,Angraecum pauciramosum
1905257,Angraecum penzigianum
1905258,Angraecum perparvulum
1905259,Angraecum peyrotii
1905260,Angraecum praestans
1905261,Angraecum pseudofilicornu
1905262,Angraecum pterophyllum
1905263,Angraecum rhynchoglossum
1905265,Angraecum serpens
1905266,Angraecum setipes
1905267,Angraecum sterrophyllum
1905268,Angraecum triangulifolium
1905269,Angraecum viguieri
1905271,Angraecum zaratananae
1906840,Bulbophyllum praetervisum
1906841,Bulbophyllum vinaceum
1909157,Ceratostylis hainanensis
1909158,Podochilus khasianus
1909160,Thelasis pygmaea
1909162,Trichotosia dasyphylla
1914265,Bulbophyllum phaeoglossum
1914873,Campanulorchis globifera
1914874,Pinalia globulifera
1914875,Eria marginata
1914876,Mycaranthes floribunda
1914877,Pinalia xanthocheila
1916267,Acianthera aberrans
1916268,Acianthera breedlovei
1916269,Acianthera butcheri
1916270,Acianthera cabiriae
1916271,Acianthera crassilabia
1916272,Acianthera geminicaulina
1916273,Acianthera hamata
1916274,Acianthera hondurensis
1916276,Acianthera lepidota
1916277,Acianthera erosa
1916278,Kraenzlinella anfracta
1920637,Thrixspermum elmeri
1920719,Apostasia ramifera
1920881,Malaxis muscifera
1920882,Oberonia kamlangensis
1921718,Oberonia anthropophora
1921719,Oberonia arisanensis
1921720,Oberonia austroyunnanensis
1921721,Oberonia cathayana
1921722,Oberonia cavaleriei
1921723,Oberonia delacourii
1921724,Oberonia delicata
1921725,Oberonia falcata
1921726,Oberonia gammiei
1921727,Oberonia gongshanensis
1921728,Oberonia helferi
1921729,Oberonia insularis
1921730,Oberonia integerrima
1921731,Oberonia intermedia
1921732,Oberonia jenkinsiana
1921733,Oberonia kanburiensis
1921734,Oberonia langbianensis
1921735,Oberonia latipetala
1921736,Oberonia longibracteata
1921737,Oberonia menghaiensis
1921738,Oberonia menglaensis
1921739,Oberonia obcordata
1921740,Oberonia orbicularis
1921741,Oberonia prainiana
1921742,Oberonia rufilabris
1921743,Oberonia segawae
1921744,Oberonia seidenfadenii
1921745,Oberonia sinica
1921747,Oberonia teres
1928682,Caladenia nana
1939634,Himantoglossum affine
1954570,Cephalanthera caucasica
1954571,Cephalanthera kurdica
1954572,Ophrys kojurensis
1954574,Orchis adenocheila
1971712,Paphiopedilum vejvarutianum
1981252,Platanthera unalascensis
1981253,Platanthera stricta
2003744,Acianthera pantasmi
2016550,Anathallis funerea
2016551,Barbosella australis
2016553,Cyrtopodium saintlegerianum
2016554,Draconanthes aberrans
2016555,Dracula inexperata
2016556,Dryadella fuchsii
2016559,Lepanthes ankistra
2016560,Lepanthes blephariglossa
2016561,Lepanthes blepharistes
2016562,Lepanthes brunnescens
2016563,Lepanthes calliope
2016565,Lepanthes candida
2016566,Lepanthes caprimulgus
2016567,Lepanthes cloesii
2016568,Lepanthes confusa
2016569,Lepanthes cribbii
2016570,Lepanthes cuspidata
2016571,Lepanthes decipiens
2016572,Lepanthes demissa
2016574,Lepanthes disticha
2016575,Lepanthes dolabriformis
2016576,Lepanthes droseroides
2016578,Lepanthes elegans
2016579,Lepanthes eximia
2016580,Lepanthes ferrelliae
2016581,Lepanthes gargantua
2016582,Lepanthes glicensteinii
2016583,Lepanthes gracillima
2016584,Lepanthes gustavo romeroi
2016585,Lepanthes hermansii
2016586,Lepanthes kleinii
2016587,Lepanthes latisepala
2016588,Lepanthes lindleyana
2016589,Lepanthes machogaffensis
2016590,Lepanthes maduroi
2016591,Lepanthes martineae
2016593,Lepanthes mentosa
2016594,Lepanthes monteverdensis
2016595,Lepanthes montis narae
2016605,Lepanthes myiophora
2016606,Lepanthes mystax
2016607,Lepanthes nycteris
2016608,Lepanthes olmosii
2016609,Lepanthes pulcherrima
2016611,Lepanthes rafaeliana
2016612,Lepanthes regularis
2016613,Lepanthes ribes
2016614,Lepanthes saltatrix
2016617,Lepanthes sijmii
2016618,Lepanthes spadariae
2016619,Lepanthes stenorhyncha
2016620,Lepanthes terborchii
2016621,Lepanthes tristis
2016624,Lepanthes wendlandii
2016625,Lepanthes whittenii
2016626,Lepanthes williamsii
2016627,Masdevallia eburnea
2016628,Masdevallia flaveola
2016629,Masdevallia fulvescens
2016631,Masdevallia lata
2016632,Masdevallia molossus
2016633,Masdevallia smallmaniana
2016634,Masdevallia zahlbruckneri
2016640,Octomeria costaricensis
2016642,Platystele jungermannioides
2016643,Platystele resimula
2016645,Pleurothallis adventurae
2016646,Pleurothallis anceps
2016647,Pleurothallis anthrax
2016649,Pleurothallis aurita
2016650,Pleurothallis bogarinii
2016651,Pleurothallis cypelligera
2016652,Pleurothallis dentipetala
2016653,Pleurothallis divaricans
2016654,Pleurothallis dorotheae
2016655,Pleurothallis gratiosa
2016656,Pleurothallis helleri
2016657,Pleurothallis inornata
2016658,Pleurothallis matudana
2016659,Pleurothallis pruinosa
2016661,Pleurothallis ruscaria
2016662,Pleurothallis scaphipetala
2016663,Pleurothallis scoparum
2016664,Pleurothallis silverstonei
2016665,Pleurothallis tonduzii
2016666,Pleurothallis volcanica
2016667,Pleurothallopsis microptera
2016668,Pleurothallopsis reichenbachiana
2016686,Porroglossum apoloae
2016687,Porroglossum oversteegenianum
2016688,Porroglossum sijmii
2016689,Restrepiella lueri
2016690,Scaphosepalum jostii
2016695,Stelis conochila
2016696,Stelis dimidia
2016698,Stelis wercklei
2016699,Trichosalpinx cedralensis
2016700,Trichosalpinx fruticosa
2016701,Trichosalpinx minutipetala
2016702,Trichosalpinx nymphalis
2016703,Trichosalpinx pusilla
2016704,Trichosalpinx reflexa
2016705,Trichosalpinx sijmii
2016706,Zootrophion endresianum
2016707,Zootrophion gracilentum
2016708,Zootrophion hypodiscus
2016710,Zootrophion oblongifolium
2016711,Zootrophion ximenae
2016714,Acianthera oscitans
2019946,Cycnoches maculatum
2019947,Cycnoches quatuorcristis
2019948,Cycnoches rossianum
2019949,Cyrtopodium eugenii
2019950,Cyrtopodium gigas
2019951,Cyrtopodium glutiniferum
2019952,Cyrtopodium paludicola
2020295,Lepanthes affinis
2020296,Lepanthes biloba
2020297,Lepanthes gargoyla
2020299,Lepanthes rhynchion
2020300,Lepanthes rutrum
2020301,Lepanthopsis acetabulum
2020302,Lepanthopsis acuminata
2020304,Trichosalpinx escobarii
2021140,Bulbophyllum cylindraceum
2021142,Bulbophyllum nigrescens
2021143,Bulbophyllum rothschildianum
2021144,Bulbophyllum tigridum
2021145,Bulbophyllum yunnanense
2021147,Thrixspermum linusii
2021148,Thrixspermum merguense
2021149,Thrixspermum tortum
2021150,Thrixspermum triangulare
2021382,Bulbophyllum amplifolium
2021383,Bulbophyllum bicolor
2021384,Bulbophyllum hirundinis
2021385,Bulbophyllum longibrachiatum
2021386,Bulbophyllum melanoglossum
2021387,Bulbophyllum pingtungense
2021388,Bulbophyllum taiwanense
2021389,Bulbophyllum wendlandianum
2023098,Pelexia oestrifera
2023263,Pachites appressus
2023740,Galeandra macroplectra
2025633,Thrixspermum pensile
2025634,Thrixspermum ventricosum
2025843,Gastrochilus fuscopunctatus
2026862,Pinalia acervata
2026863,Pinalia amica
2026864,Eria atrovinosa
2026865,Eria biflora
2026866,Pinalia bractescens
2026867,Pinalia densa
2026869,Pinalia eriopsidobulbon
2026871,Eria lasiopetala
2026872,Eria mucronata
2026873,Eria neglecta
2026874,Pinalia obesa
2026875,Eria ornata
2026876,Campanulorchis pellipes
2026877,Eria robusta
2026878,Eria sarcophylla
2026879,Eria siamensis
2026880,Eria sutepensis
2026881,Eria truncata
2026882,Eria unifolia
2029069,Bulbophyllum delitescens
2029070,Bulbophyllum violaceolabellum
2029072,Eria rhomboidalis
2029073,Cymbidium changningense
2029075,Phaius tonkinensis
2029076,Pholidota missionariorum
2029078,Rhomboda moulmeinensis
2029079,Bulbophyllum sunipia
2029241,Isochilus carnosiflorus
2029332,Stelis cylindrica
2029333,Tetramicra canaliculata
2029334,Thrixspermum raciborskii
2034675,Dendrobium calocephalum
2034676,Dendrobium hainanense
2035715,Caluera tavaresii
2035716,Chytroglossa paulensis
2035717,Ornithocephalus caveroi
2035718,Ornithocephalus cujeticola
2035719,Ornithocephalus lankesteri
2035721,Ornithocephalus urceilabris
2035722,Platyrhiza quadricolor
2035723,Rauhiella seehaweri
2035724,Rauhiella silvana
2035725,Thysanoglossa organensis
2035726,Zygostates bradei
2035727,Zygostates kuhlmannii
2035728,Zygostates multiflora
2041054,Phalaenopsis speciosa
2041606,Phalaenopsis robinsonii
2041831,Habenaria acuifera
2041832,Habenaria balfouriana
2041833,Habenaria leptoloba
2041834,Habenaria yuana
2042393,Epipactis gigantea
2042448,Platanthera yosemitensis
2047789,Catasetum barbatum
2047790,Catasetum bicolor
2047791,Catasetum boyi
2047792,Catasetum globiflorum
2047793,Catasetum maculatum
2047794,Catasetum ochraceum
2047795,Catasetum ornithoides
2047796,Catasetum osculatum
2047797,Catasetum tabulare
2047798,Catasetum uncatum
2053964,Spiranthes nivea
2057815,Phragmipedium klotzschianum
2058141,Trichocentrum luridum
2058673,Appendicula buxifolia
2058674,Ceratostylis longisegmenta
2058675,Ceratostylis micrantha
2058676,Ceratostylis radiata
2058677,Ceratostylis subulata
2058678,Cryptochilus luteus
2058679,Epiblastus basalis
2058680,Epiblastus ornithidioides
2058681,Eria albolutea
2058682,Pinalia apertiflora
2058683,Callostylis bambusifolia
2058684,Eria bogoriensis
2058685,Eria carinata
2058686,Eria carnea
2058687,Mycaranthes citrina
2058688,Eria clausa
2058689,Pinalia concolor
2058690,Eria crassipes
2058691,Ascidieria cymbidifolia
2058692,Bryobium eriaeoides
2058693,Pinalia fitzalanii
2058694,Pinalia flavescens
2058695,Pinalia floribunda
2058696,Ascidieria grandis
2058697,Eria junghuhnii
2058698,Eria kaniensis
2058699,Eria lamonganensis
2058700,Eria lasiorhiza
2058701,Pinalia latibracteata
2058702,Pinalia latiuscula
2058704,Campanulorchis leiophylla
2058705,Eria lindleyi
2058706,Mycaranthes lobata
2058707,Ascidieria longifolia
2058708,Pinalia maboroensis
2058709,Mycaranthes merguensis
2058710,Pinalia multiflora
2058711,Pinalia myristiciformis
2058712,Eria nutans
